name,beer,rating
Holly Sullivan,Nickel Brook Brewing Company: Head Stock,7.0
Holly Sullivan,Muskoka Brewery: Muskoka Harvest Ale,5.0
Holly Sullivan,Unibroue: Blanche de Chambly,7.0
Holly Sullivan,Brasserie Dieu De Ciel!: Peche Mortel,9.0
Holly Sullivan,Flying Monkeys Craft Brewery: Hoptical Illusion,6.0
Holly Sullivan,Bellwoods Brewery: Milkshark - Pineapple,8.0
Holly Sullivan,Bellwoods Brewery: Roman Candle,8.0
Holly Sullivan,Rainhard Brewing Co.: Kapow! IPA,8.0
Holly Sullivan,Indie Ale House Brewing: Cock Puncher,6.0
Holly Sullivan,Bellwoods Brewery: Witchshark,8.0
Holly Sullivan,Nickel Brook Brewing: Old Kentucky Bastard,9.0
Holly Sullivan,Amsterdam Brewing Company: Boneshaker,6.0
Holly Sullivan,Guiness: Guinness,10.0
Holly Sullivan,Brewery Ommegang: Hennepin,9.0
Holly Sullivan,Sierra Nevada Brewing Co.: Pale Ale,7.0
Holly Sullivan,Redline Brewhouse: Double Clutch,9.0
Holly Sullivan,Hop City Brewing Co.: Barking Squirrel Lager,5.0
Holly Sullivan,Amsterdam Brewing Company: Big Wheel Deluxe Amber,5.0
Holly Sullivan,Left Field Brewery: Greenwood,8.0
Holly Sullivan,McAuslan Brewing: St. Ambroise Oatmeal Stout,7.0
Holly Sullivan,Collective Arts Brewing: Ransack the Universe - Hemisphere IPA,7.0
Holly Sullivan,Sawdust City Brewing Co.: Juicin,7.0
Holly Sullivan,Molson Breweries of Canada: Carling,5.0
Holly Sullivan,Bellwoods Brewery: Jelly King - Pink Guava,9.0
Holly Sullivan,Muskoka Brewery: Muskoka Twice As Mad Tom IPA,5.0
Holly Sullivan,Amsterdam Brewing Company: Framboise,4.0
Holly Sullivan,Rainhard Brewing Co.: Armed N' Citra,7.0
Holly Sullivan,Bellwoods Brewery: Double Jutsu,9.0
Holly Sullivan,Brasserie Dieu du Ciel!: Chemin de Croix,9.0
Holly Sullivan,Hop City Brewing Co.: Big Mouth Pale Ale,5.0
Holly Sullivan,Flying Monkeys Craft Brewery: 12 Minutes to Destiny,7.0
Holly Sullivan,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,6.0
Holly Sullivan,Amsterdam Brewing Company: All Natural Blonde,5.0
Holly Sullivan,Ace Hill Brewing Company: Ace Hill Pilsner,5.0
Holly Sullivan,Nickel Brook Brewing: Über - Raspberry,7.0
Holly Sullivan,Railway City Brewing Company: Black Coal Stout,8.0
Holly Sullivan,Glutenberg: Glutenberg Blonde,6.0
Holly Sullivan,Junction Craft Brewing: Engineers,6.0
Holly Sullivan,Bellwoods Brewery: 3 Minutes To Midnight,7.0
Holly Sullivan,Brickworks Ciderhouse: Batch: 1904,7.0
Holly Sullivan,Amsterdam Brewing Company: (416) Local Lager,5.0
Holly Sullivan,Sawdust City Brewing Co.: Little Norway,8.0
Holly Sullivan,Flying Monkeys Craft Brewery: Flying Monkeys Acadian Groove Canadian Maple Porter,5.0
Holly Sullivan,Nickel Brook Brewing Company: Bolshevik Bastard,8.0
Holly Sullivan,Lagunitas Brewing Company: GnarlyWine,8.0
Holly Sullivan,Kensington Brewing Company: Augusta Ale,5.0
Holly Sullivan,Collective Arts Brewing: Rhyme & Reason,4.0
Holly Sullivan,Collective Arts Brewing: Dark Fruit Gose,8.0
Holly Sullivan,Heineken: Heineken Lager,4.0
Holly Sullivan,Nickel Brook Brewing: Winey Bastard,8.0
Holly Sullivan,Collective Arts Brewing: Basil & Cranberry,7.0
Holly Sullivan,Glutenberg: Glutenberg American Pale Ale,7.0
Holly Sullivan,Alexander Keiths: Red Amber Ale,7.0
Holly Sullivan,Bellwoods Brewery: Cat Lady - Double Dry-Hopped,8.0
Holly Sullivan,Flying Monkeys Craft Brewery: Flying Monkeys The Chocolate Manifesto,7.0
Holly Sullivan,Amsterdam Brewing Company: Cruiser All Day Pale Ale,6.0
Holly Sullivan,High Road Brewing: Cloud Piercer,8.0
Holly Sullivan,Bellwoods Brewery: Farmageddon - Niagara Montmorency Cherry,8.0
Holly Sullivan,Amsterdam Brewing Company: Downtown Brown,5.0
Holly Sullivan,Bellwoods Brewery: Jutsu,8.0
Holly Sullivan,Amsterdam Brewing Company: 3 Speed,5.0
Holly Sullivan,High Road Brewing: Bronan,10.0
Holly Sullivan,Beaus All Natural Brewing Company: Full Time IPA,6.0
Holly Sullivan,Mill Street Brewery: Big League IPA,6.0
Holly Sullivan,Sleeman Breweries Ltd.: Dark,4.0
Holly Sullivan,Sawdust City Brewing Co.: Long Dark Voyage to Uranus,7.0
Holly Sullivan,Bellwoods Brewery: Monogamy - Galaxy,7.0
Holly Sullivan,Collective Arts Brewing: Collective Project: Dry Hop Sour,8.0
Holly Sullivan,Great Lakes Brewery: Devil's Pale Ale 666,6.0
Holly Sullivan,Sawdust City Brewing Co.: Skinny Dippin' Stout,7.0
Holly Sullivan,Woodhouse Brewing Co.: Woodhouse Lager,7.0
Holly Sullivan,Mill Street Brewery: Original Organic,7.0
Holly Sullivan,Sawdust City Brewing Co.: Princess Wears Girl Pants,8.0
Holly Sullivan,Beaus All Natural Brewing Company: Cherry Revue,6.0
Holly Sullivan,The Collingwood Brewery: 3-point Saison,6.0
Holly Sullivan,The Collingwood Brewery: Downhill Pale Ale,6.0
Holly Sullivan,Sawdust City Brewing Co.: Gateway Kolsch,8.0
Holly Sullivan,Mill Street Brewery: Cobblestone Stout,6.0
Holly Sullivan,Great Lakes Brewery: Harry Porter & The Bourbon Soaked Vanilla Bean,6.0
Holly Sullivan,Beaus All Natural Brewing Company: Blood Simple,6.0
Holly Sullivan,Sawdust City Brewing Co.: Lone Pine,8.0
Holly Sullivan,Beaus All Natural Brewing Company: Dark Helmüt,6.0
Holly Sullivan,Sawdust City Brewing Co.: Golden Beach,8.0
Holly Sullivan,Kensington Brewing Company: Fruit Stand Watermelon Wheat,3.0
Holly Sullivan,Sleeman Breweries Ltd.: Honey Brown Lager,4.0
Holly Sullivan,Bellwoods Brewery: Jelly King,9.0
Holly Sullivan,Collective Arts Brewing: Collective Arts / Donut Monster - Origin of Darkness,7.0
Holly Sullivan,Side Launch Brewing Company: Side Launch Wheat,7.0
Holly Sullivan,Brewery Ommegang: Duvel Rustica,8.0
Holly Sullivan,Brasserie Dieu du Ciel!: Corne du diable,9.0
Holly Sullivan,Brasserie D'Achouffe: La Chouffe,8.0
Holly Sullivan,The Collingwood Brewery: Rockwell,7.0
Holly Sullivan,Les 3 Brasseurs: Blond,6.0
Holly Sullivan,Redline Brewhouse: Clutch,8.0
Holly Sullivan,Bellwoods Brewery: Milkshark - Guava,8.0
Holly Sullivan,Flying Monkeys Craft Brewery: Flying Monkeys Paranormal Imperial Pumpkin Ale,6.0
Holly Sullivan,Les 3 Brasseurs: Brown,6.0
Holly Sullivan,High Park Brewery: Across the Pond,7.0
Holly Sullivan,Brasserie Dieu du Ciel!: Aphrodite,9.0
Holly Sullivan,Bellwoods Brewery: Monogamy - Citra,8.0
Holly Sullivan,Bellwoods Brewery: Skeleton Key - Coconut,5.0
Holly Sullivan,Great Lakes Brewery: Great Lakes Harry Porter,7.0
Holly Sullivan,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
Holly Sullivan,Bellwoods Brewery: Boogie Monster,7.0
Holly Sullivan,Brouwerij Artois: Stella Artois,7.0
Holly Sullivan,Bellwoods Brewery: Skeleton Key - Coffee,8.0
Holly Sullivan,Sleeman Breweries Ltd.: Clear,6.0
Holly Sullivan,Brewery Ommegang: Ommegang Pale Sour,9.0
Holly Sullivan,MacKinnon Brothers Brewing: 8 Man,7.0
Holly Sullivan,Bellwoods Brewery: Monogamy - Mosaic,8.0
Holly Sullivan,Blue Moon Brewing Company: Blue Moon,7.0
Holly Sullivan,Great Lakes Brewery: Great Lakes Karma Citra IPA,7.0
Holly Sullivan,Mill Street Brewery: Coffee Porter,7.0
Holly Sullivan,Bellwoods Brewery: Farmageddon,7.0
Holly Sullivan,Black Oak Brewing: Black Oak Ten Bitter Years,8.0
Holly Sullivan,Black Oak Brewing Company: Double Chocolate Cherry Stout,8.0
Holly Sullivan,Collective Arts Brewing: IPA No. 1,7.0
Holly Sullivan,Labatt Ontario Breweries: Canadian Ale,5.0
Holly Sullivan,Collective Arts Brewing: Stranger Than Fiction,8.0
Holly Sullivan,Big Rig Brewery: Alpha Bomb,7.0
Holly Sullivan,Kensington Brewing Company: India Pale Ale,3.0
Holly Sullivan,Labatt Ontario Breweries: Blue Citra,4.0
Holly Sullivan,Labatt Ontario Breweries: Brown Ale,4.0
Holly Sullivan,Bench Brewing Company: Ball's Falls Session IPA,7.0
Holly Sullivan,Coors Brewing Company: Coors Light,4.0
Holly Sullivan,Beau's All Natural Brewing Company: Beau's Lugtread,8.0
Holly Sullivan,Kensington Brewing Company: Baldwin FishEYE PA,4.0
Holly Sullivan,Big Rig Brewery: Gold Lagered Ale,7.0
Holly Sullivan,Grupo Modelo: Corona,5.0
Holly Sullivan,Nickel Brook Brewing Company: Cause & Effect,8.0
Wendy Edwards,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Wendy Edwards,Bellwoods Brewery: Jelly King,9.0
Wendy Edwards,Creemore Spring Brewery: Creemore Springs Premium Lager,3.0
Wendy Edwards,Brasserie D'Achouffe: La Chouffe,7.0
Wendy Edwards,Guiness: Guinness,5.0
Wendy Edwards,"Brouwerij Rodenbach: Rodenbach Grand Cru,",7.0
Wendy Edwards,Sawdust City Brewing Co.: Juicin,6.0
Wendy Edwards,Alexander Keiths: Red Amber Ale,3.0
Wendy Edwards,Redline Brewhouse: Clutch,6.0
Wendy Edwards,Mill Street Brewery: 100th Meridian,5.0
Wendy Edwards,Side Launch Brewing Company: Side Launch Wheat,3.0
Wendy Edwards,Sierra Nevada Brewing Co.: Pale Ale,5.0
Wendy Edwards,Blue Moon Brewing Company: Blue Moon,6.0
Wendy Edwards,Coors Brewing Company: Coors Light,2.0
Wendy Edwards,Beau's All Natural Brewing Company: Beau's Lugtread,4.0
Wendy Edwards,Brasserie Dieu De Ciel!: Peche Mortel,7.0
Wendy Edwards,Heineken: Heineken Lager,2.0
Wendy Edwards,Grupo Modelo: Corona,2.0
Sharon Mccarty,Sierra Nevada Brewing Co.: Pale Ale,5.0
Sharon Mccarty,Guiness: Guinness,7.0
Sharon Mccarty,Brasserie Dieu De Ciel!: Peche Mortel,7.0
Sharon Mccarty,Coors Brewing Company: Coors Light,3.0
Sharon Mccarty,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
Sharon Mccarty,Brasserie D'Achouffe: La Chouffe,7.0
Sharon Mccarty,Blue Moon Brewing Company: Blue Moon,4.0
Sharon Mccarty,Heineken: Heineken Lager,5.0
Sharon Mccarty,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Sharon Mccarty,Alexander Keiths: Red Amber Ale,5.0
Sharon Mccarty,Grupo Modelo: Corona,6.0
Gabrielle Brown,Blue Moon Brewing Company: Blue Moon,2.0
Gabrielle Brown,Side Launch Brewing Company: Side Launch Wheat,6.0
Gabrielle Brown,Grupo Modelo: Corona,1.0
Gabrielle Brown,Beau's All Natural Brewing Company: Beau's Lugtread,9.0
Gabrielle Brown,Alexander Keiths: Red Amber Ale,2.0
Gabrielle Brown,Heineken: Heineken Lager,1.0
Gabrielle Brown,Guiness: Guinness,5.0
Gabrielle Brown,Coors Brewing Company: Coors Light,1.0
Gabrielle Brown,Mill Street Brewery: 100th Meridian,5.0
Robin Martinez,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
Robin Martinez,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Robin Martinez,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
Robin Martinez,Brasserie D'Achouffe: La Chouffe,7.0
Robin Martinez,Sawdust City Brewing Co.: Little Norway,6.0
Robin Martinez,Coors Brewing Company: Coors Light,1.0
Robin Martinez,Side Launch Brewing Company: Side Launch Wheat,6.0
Robin Martinez,Blue Moon Brewing Company: Blue Moon,3.0
Robin Martinez,Heineken: Heineken Lager,3.0
Robin Martinez,Mill Street Brewery: 100th Meridian,7.0
Robin Martinez,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,9.0
Robin Martinez,Guiness: Guinness,6.0
Robin Martinez,Clifford Brewing Co.: Clifford Porter,8.0
Robin Martinez,Bellwoods Brewery: Jelly King,9.0
Robin Martinez,Sierra Nevada Brewing Co.: Pale Ale,7.0
Robin Martinez,Grupo Modelo: Corona,3.0
Robin Martinez,Brasserie Dieu De Ciel!: Peche Mortel,8.0
Robin Martinez,Alexander Keiths: Red Amber Ale,4.0
Robin Martinez,Redline Brewhouse: Clutch,7.0
Robin Martinez,Sawdust City Brewing Co.: Juicin,8.0
Sandra Hoover,Blue Moon Brewing Company: Blue Moon,10.0
Sandra Hoover,Beau's All Natural Brewing Company: Beau's Lugtread,6.0
Sandra Hoover,Grupo Modelo: Corona,1.0
Sandra Hoover,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,10.0
Sandra Hoover,Sawdust City Brewing Co.: Juicin,10.0
Sandra Hoover,Heineken: Heineken Lager,3.0
Sandra Hoover,Sawdust City Brewing Co.: Little Norway,10.0
Sandra Hoover,Coors Brewing Company: Coors Light,2.0
Sandra Hoover,Creemore Spring Brewery: Creemore Springs Premium Lager,8.0
Sandra Hoover,Alexander Keiths: Red Amber Ale,8.0
Sandra Hoover,Mill Street Brewery: 100th Meridian,10.0
Sandra Hoover,Side Launch Brewing Company: Side Launch Wheat,10.0
Diane Moreno,Mill Street Brewery: 100th Meridian,3.0
Diane Moreno,Beau's All Natural Brewing Company: Beau's Lugtread,6.0
Diane Moreno,Alexander Keiths: Red Amber Ale,4.0
Diane Moreno,Brasserie D'Achouffe: La Chouffe,8.0
Diane Moreno,Sawdust City Brewing Co.: Little Norway,5.0
Diane Moreno,Blue Moon Brewing Company: Blue Moon,7.0
Diane Moreno,Coors Brewing Company: Coors Light,3.0
Diane Moreno,Side Launch Brewing Company: Side Launch Wheat,7.0
Diane Moreno,Creemore Spring Brewery: Creemore Springs Premium Lager,4.0
Diane Moreno,Heineken: Heineken Lager,5.0
Diane Moreno,Sierra Nevada Brewing Co.: Pale Ale,5.0
Diane Moreno,Brasserie Dieu De Ciel!: Peche Mortel,7.0
Diane Moreno,Grupo Modelo: Corona,7.0
Diane Moreno,Redline Brewhouse: Clutch,5.0
Diane Moreno,Sawdust City Brewing Co.: Juicin,9.0
Diane Moreno,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Diane Moreno,Bellwoods Brewery: Jelly King,7.0
Diane Moreno,Guiness: Guinness,8.0
Diane Moreno,Clifford Brewing Co.: Clifford Porter,7.0
Diane Moreno,"Brouwerij Rodenbach: Rodenbach Grand Cru,",8.0
Leonard Gilbert,Bellwoods Brewery: Jelly King,10.0
Leonard Gilbert,Guiness: Guinness,8.0
Leonard Gilbert,Mill Street Brewery: 100th Meridian,6.0
Leonard Gilbert,Creemore Spring Brewery: Creemore Springs Premium Lager,3.0
Leonard Gilbert,Redline Brewhouse: Clutch,7.0
Leonard Gilbert,Sawdust City Brewing Co.: Little Norway,8.0
Leonard Gilbert,Coors Brewing Company: Coors Light,1.0
Leonard Gilbert,Alexander Keiths: Red Amber Ale,3.0
Leonard Gilbert,Clifford Brewing Co.: Clifford Porter,7.0
Leonard Gilbert,Heineken: Heineken Lager,4.0
Leonard Gilbert,Side Launch Brewing Company: Side Launch Wheat,10.0
Leonard Gilbert,Blue Moon Brewing Company: Blue Moon,5.0
Leonard Gilbert,Sawdust City Brewing Co.: Juicin,9.0
Leonard Gilbert,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,10.0
Leonard Gilbert,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Leonard Gilbert,"Brouwerij Rodenbach: Rodenbach Grand Cru,",9.0
Leonard Gilbert,Grupo Modelo: Corona,4.0
Linda Garcia,Blue Moon Brewing Company: Blue Moon,4.0
Linda Garcia,Side Launch Brewing Company: Side Launch Wheat,5.0
Linda Garcia,Alexander Keiths: Red Amber Ale,3.0
Linda Garcia,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,6.0
Linda Garcia,Guiness: Guinness,6.0
Linda Garcia,Mill Street Brewery: 100th Meridian,4.0
Linda Garcia,Coors Brewing Company: Coors Light,1.0
Linda Garcia,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Linda Garcia,Grupo Modelo: Corona,3.0
Linda Garcia,Creemore Spring Brewery: Creemore Springs Premium Lager,8.0
Linda Garcia,Heineken: Heineken Lager,3.0
Dr. Megan Williams,Grupo Modelo: Corona,3.0
Dr. Megan Williams,Heineken: Heineken Lager,1.0
Dr. Megan Williams,Guiness: Guinness,7.0
Dr. Megan Williams,Coors Brewing Company: Coors Light,1.0
Dr. Megan Williams,Blue Moon Brewing Company: Blue Moon,9.0
Dr. Megan Williams,Brasserie D'Achouffe: La Chouffe,9.0
Dr. Megan Williams,Side Launch Brewing Company: Side Launch Wheat,9.0
Glenn Camacho,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Glenn Camacho,Heineken: Heineken Lager,6.0
Glenn Camacho,Grupo Modelo: Corona,8.0
Glenn Camacho,Coors Brewing Company: Coors Light,6.0
Glenn Camacho,Alexander Keiths: Red Amber Ale,7.0
Glenn Camacho,Guiness: Guinness,4.0
Glenn Camacho,Mill Street Brewery: 100th Meridian,8.0
Rebecca Hawkins,Mill Street Brewery: 100th Meridian,7.0
Rebecca Hawkins,Blue Moon Brewing Company: Blue Moon,6.0
Rebecca Hawkins,Grupo Modelo: Corona,2.0
Rebecca Hawkins,Alexander Keiths: Red Amber Ale,5.0
Rebecca Hawkins,Sierra Nevada Brewing Co.: Pale Ale,8.0
Rebecca Hawkins,Guiness: Guinness,1.0
Rebecca Hawkins,Bellwoods Brewery: Jelly King,6.0
Rebecca Hawkins,Heineken: Heineken Lager,6.0
Rebecca Hawkins,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Rebecca Hawkins,Side Launch Brewing Company: Side Launch Wheat,4.0
Rebecca Hawkins,Coors Brewing Company: Coors Light,5.0
Lisa Blake,Bellwoods Brewery: Jelly King,9.0
Lisa Blake,Alexander Keiths: Red Amber Ale,7.0
Lisa Blake,Creemore Spring Brewery: Creemore Springs Premium Lager,6.0
Lisa Blake,Mill Street Brewery: 100th Meridian,8.0
Lisa Blake,Side Launch Brewing Company: Side Launch Wheat,7.0
Lisa Blake,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,10.0
Lisa Blake,Brasserie D'Achouffe: La Chouffe,3.0
Lisa Blake,Redline Brewhouse: Clutch,7.0
Lisa Blake,Guiness: Guinness,7.0
Lisa Blake,Brasserie Dieu De Ciel!: Peche Mortel,6.0
Lisa Blake,Sierra Nevada Brewing Co.: Pale Ale,8.0
Lisa Blake,"Brouwerij Rodenbach: Rodenbach Grand Cru,",4.0
Lisa Blake,Blue Moon Brewing Company: Blue Moon,7.0
Lisa Blake,Grupo Modelo: Corona,9.0
Lisa Blake,Heineken: Heineken Lager,8.0
Lisa Blake,Coors Brewing Company: Coors Light,5.0
Lisa Blake,Beau's All Natural Brewing Company: Beau's Lugtread,7.0
Robert Miller,Bellwoods Brewery: Jelly King,10.0
Robert Miller,Guiness: Guinness,8.0
Robert Miller,Coors Brewing Company: Coors Light,4.0
Robert Miller,Side Launch Brewing Company: Side Launch Wheat,8.0
Robert Miller,Blue Moon Brewing Company: Blue Moon,7.0
Robert Miller,Grupo Modelo: Corona,5.0
Robert Miller,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Robert Miller,Mill Street Brewery: 100th Meridian,8.0
Robert Miller,Heineken: Heineken Lager,5.0
John Meadows,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
John Meadows,Redline Brewhouse: Clutch,5.0
John Meadows,Heineken: Heineken Lager,3.0
John Meadows,Brasserie D'Achouffe: La Chouffe,8.0
John Meadows,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
John Meadows,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
John Meadows,Sawdust City Brewing Co.: Juicin,8.0
John Meadows,Bellwoods Brewery: Jelly King,9.0
John Meadows,Guiness: Guinness,6.0
John Meadows,"Brouwerij Rodenbach: Rodenbach Grand Cru,",10.0
John Meadows,Alexander Keiths: Red Amber Ale,5.0
John Meadows,Clifford Brewing Co.: Clifford Porter,6.0
John Meadows,Coors Brewing Company: Coors Light,2.0
John Meadows,Sierra Nevada Brewing Co.: Pale Ale,5.0
John Meadows,Grupo Modelo: Corona,3.0
John Meadows,Blue Moon Brewing Company: Blue Moon,4.0
John Meadows,Mill Street Brewery: 100th Meridian,6.0
John Meadows,Brasserie Dieu De Ciel!: Peche Mortel,10.0
Carolyn Frost,Blue Moon Brewing Company: Blue Moon,8.0
Carolyn Frost,Brasserie D'Achouffe: La Chouffe,5.0
Carolyn Frost,Bellwoods Brewery: Jelly King,10.0
Carolyn Frost,Side Launch Brewing Company: Side Launch Wheat,7.0
Carolyn Frost,"Brouwerij Rodenbach: Rodenbach Grand Cru,",8.0
Carolyn Frost,Alexander Keiths: Red Amber Ale,6.0
Carolyn Frost,Clifford Brewing Co.: Clifford Porter,5.0
Carolyn Frost,Mill Street Brewery: 100th Meridian,7.0
Carolyn Frost,Sierra Nevada Brewing Co.: Pale Ale,7.0
Carolyn Frost,Brasserie Dieu De Ciel!: Peche Mortel,3.0
Carolyn Frost,Guiness: Guinness,2.0
Carolyn Frost,Coors Brewing Company: Coors Light,2.0
Carolyn Frost,Grupo Modelo: Corona,6.0
Carolyn Frost,Beau's All Natural Brewing Company: Beau's Lugtread,6.0
Carolyn Frost,Creemore Spring Brewery: Creemore Springs Premium Lager,7.0
Carolyn Frost,Sawdust City Brewing Co.: Little Norway,8.0
Carolyn Frost,Heineken: Heineken Lager,7.0
Carolyn Frost,Sawdust City Brewing Co.: Juicin,5.0
Carolyn Frost,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,6.0
Carolyn Frost,Redline Brewhouse: Clutch,4.0
Melissa Bradley,Grupo Modelo: Corona,9.0
Melissa Bradley,Creemore Spring Brewery: Creemore Springs Premium Lager,8.0
Melissa Bradley,Heineken: Heineken Lager,10.0
Melissa Bradley,Coors Brewing Company: Coors Light,1.0
Melissa Bradley,Beau's All Natural Brewing Company: Beau's Lugtread,1.0
Melissa Bradley,Guiness: Guinness,10.0
Melissa Bradley,Alexander Keiths: Red Amber Ale,4.0
Keith Newman,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Keith Newman,Redline Brewhouse: Clutch,7.0
Keith Newman,Brasserie D'Achouffe: La Chouffe,7.0
Keith Newman,Coors Brewing Company: Coors Light,3.0
Keith Newman,Grupo Modelo: Corona,3.0
Keith Newman,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,7.0
Keith Newman,"Brouwerij Rodenbach: Rodenbach Grand Cru,",8.0
Keith Newman,Clifford Brewing Co.: Clifford Porter,5.0
Keith Newman,Bellwoods Brewery: Jelly King,7.0
Keith Newman,Side Launch Brewing Company: Side Launch Wheat,6.0
Keith Newman,Guiness: Guinness,7.0
Keith Newman,Blue Moon Brewing Company: Blue Moon,3.0
Keith Newman,Sierra Nevada Brewing Co.: Pale Ale,5.0
Keith Newman,Brasserie Dieu De Ciel!: Peche Mortel,10.0
Keith Newman,Alexander Keiths: Red Amber Ale,3.0
Keith Newman,Heineken: Heineken Lager,3.0
Keith Newman,Sawdust City Brewing Co.: Little Norway,5.0
Keith Newman,Sawdust City Brewing Co.: Juicin,7.0
Keith Newman,Mill Street Brewery: 100th Meridian,4.0
Keith Newman,Creemore Spring Brewery: Creemore Springs Premium Lager,4.0
Dana Robinson,Beau's All Natural Brewing Company: Beau's Lugtread,8.0
Dana Robinson,Brasserie Dieu De Ciel!: Peche Mortel,3.0
Dana Robinson,Coors Brewing Company: Coors Light,5.0
Dana Robinson,"Brouwerij Rodenbach: Rodenbach Grand Cru,",1.0
Dana Robinson,Sierra Nevada Brewing Co.: Pale Ale,5.0
Dana Robinson,Brasserie D'Achouffe: La Chouffe,6.0
Dana Robinson,Side Launch Brewing Company: Side Launch Wheat,6.0
Dana Robinson,Sawdust City Brewing Co.: Little Norway,6.0
Dana Robinson,Alexander Keiths: Red Amber Ale,7.0
Dana Robinson,Heineken: Heineken Lager,6.0
Dana Robinson,Guiness: Guinness,10.0
Dana Robinson,Clifford Brewing Co.: Clifford Porter,7.0
Dana Robinson,Grupo Modelo: Corona,7.0
Dana Robinson,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
Dana Robinson,Blue Moon Brewing Company: Blue Moon,5.0
Dana Robinson,Mill Street Brewery: 100th Meridian,9.0
Dana Robinson,Bellwoods Brewery: Jelly King,1.0
Dana Robinson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,2.0
Dana Robinson,Sawdust City Brewing Co.: Juicin,3.0
Adam Johnson,Heineken: Heineken Lager,3.0
Adam Johnson,Guiness: Guinness,4.0
Adam Johnson,Brasserie D'Achouffe: La Chouffe,8.0
Adam Johnson,Brasserie Dieu De Ciel!: Peche Mortel,3.0
Adam Johnson,Bellwoods Brewery: Jelly King,10.0
Adam Johnson,"Brouwerij Rodenbach: Rodenbach Grand Cru,",9.0
Adam Johnson,Mill Street Brewery: 100th Meridian,4.0
Adam Johnson,Creemore Spring Brewery: Creemore Springs Premium Lager,3.0
Adam Johnson,Sawdust City Brewing Co.: Juicin,8.0
Adam Johnson,Grupo Modelo: Corona,5.0
Adam Johnson,Coors Brewing Company: Coors Light,4.0
Adam Johnson,Blue Moon Brewing Company: Blue Moon,5.0
Adam Johnson,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Adam Johnson,Beau's All Natural Brewing Company: Beau's Lugtread,5.0
Adam Johnson,Side Launch Brewing Company: Side Launch Wheat,7.0
Adam Johnson,Clifford Brewing Co.: Clifford Porter,2.0
Adam Johnson,Sawdust City Brewing Co.: Little Norway,5.0
Adam Johnson,Alexander Keiths: Red Amber Ale,1.0
Adam Johnson,Sierra Nevada Brewing Co.: Pale Ale,4.0
Adam Johnson,Redline Brewhouse: Clutch,9.0
Shari Morgan,Blue Moon Brewing Company: Blue Moon,6.0
Shari Morgan,Side Launch Brewing Company: Side Launch Wheat,7.0
Shari Morgan,Alexander Keiths: Red Amber Ale,5.0
Shari Morgan,Mill Street Brewery: 100th Meridian,6.0
Shari Morgan,Sawdust City Brewing Co.: Juicin,8.0
Shari Morgan,Coors Brewing Company: Coors Light,2.0
Shari Morgan,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,8.0
Shari Morgan,Beau's All Natural Brewing Company: Beau's Lugtread,9.0
Shari Morgan,Grupo Modelo: Corona,3.0
Shari Morgan,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
Shari Morgan,Heineken: Heineken Lager,4.0
Shari Morgan,Bellwoods Brewery: Jelly King,8.0
Shari Morgan,Guiness: Guinness,7.0
William Weiss,Great Lakes Brewery: Great Lakes Octopus Wants To Fight IPA,5.0
William Weiss,Guiness: Guinness,9.0
William Weiss,Brasserie D'Achouffe: La Chouffe,6.0
William Weiss,Sierra Nevada Brewing Co.: Pale Ale,7.0
William Weiss,Redline Brewhouse: Clutch,7.0
William Weiss,Creemore Spring Brewery: Creemore Springs Premium Lager,5.0
William Weiss,Heineken: Heineken Lager,2.0
William Weiss,Bellwoods Brewery: Jelly King,7.0
William Weiss,Beau's All Natural Brewing Company: Beau's Lugtread,9.0
William Weiss,Coors Brewing Company: Coors Light,1.0
William Weiss,Grupo Modelo: Corona,1.0
